date,GLD,SLV,USO,UNG,FXE,FXB,FXY,FXA,FXC,FXF,IEF,TLT,SPY,QQQ
2017-08-28,0.0,0.23665109922741304,0.0,0.0,-0.5,-0.5,0.0,-0.4729584468033329,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-06,,,,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,,,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,-0.5,0.0,0.0
2017-09-19,,,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,,,
2017-09-21,,,,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,,,
2017-09-25,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
2017-09-26,,,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,
2017-09-28,,,,,,,,,,,,,,
2017-09-29,,,,,,,,,,,,,,
2017-10-02,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0
2017-10-03,,,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,,,
2017-10-05,,,,,,,,,,,,,,
2017-10-06,,,,,,,,,,,,,,
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2017-10-10,,,,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,
2017-10-12,,,,,,,,,,,,,,
2017-10-13,,,,,,,,,,,,,,
2017-10-16,0.0,0.0,0.37601680917153946,0.0,-0.37601680917153946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,,,,,,,,,,,,,,
2017-10-18,,,,,,,,,,,,,,
2017-10-19,,,,,,,,,,,,,,
2017-10-20,,,,,,,,,,,,,,
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0
2017-10-24,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,,,
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
2017-10-31,,,,,,,,,,,,,,
2017-11-01,,,,,,,,,,,,,,
2017-11-02,,,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,
2017-11-06,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,,,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,
2017-11-09,,,,,,,,,,,,,,
2017-11-10,,,,,,,,,,,,,,
2017-11-13,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
2017-11-14,,,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,,,
2017-11-16,,,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,,,
2017-11-20,0.0,0.0,0.30533539550774885,0.0,-0.4346158351610455,-0.4368344378166248,0.0,0.0,-0.4368344378166248,0.0,0.0,0.0,0.0,0.0
2017-11-21,,,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,,,
2017-11-24,,,,,,,,,,,,,,
2017-11-27,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
2017-11-28,,,,,,,,,,,,,,
2017-11-29,,,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,,
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
2017-12-05,,,,,,,,,,,,,,
2017-12-06,,,,,,,,,,,,,,
2017-12-07,,,,,,,,,,,,,,
2017-12-08,,,,,,,,,,,,,,
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
2017-12-12,,,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,,,
2017-12-14,,,,,,,,,,,,,,
2017-12-15,,,,,,,,,,,,,,
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-19,,,,,,,,,,,,,,
2017-12-20,,,,,,,,,,,,,,
2017-12-21,,,,,,,,,,,,,,
2017-12-22,,,,,,,,,,,,,,
2017-12-26,0.0,0.0,0.48758296805805496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-27,,,,,,,,,,,,,,
2017-12-28,,,,,,,,,,,,,,
2017-12-29,,,,,,,,,,,,,,
2018-01-02,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,,,,,,,,,,,,,,
2018-01-04,,,,,,,,,,,,,,
2018-01-05,,,,,,,,,,,,,,
2018-01-08,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,,,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,,,
2018-01-16,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,,,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,,,
2018-01-22,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,
2018-01-25,,,,,,,,,,,,,,
2018-01-26,,,,,,,,,,,,,,
2018-01-29,0.0,0.0,0.27625751536175613,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,,,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,,,
2018-02-01,,,,,,,,,,,,,,
2018-02-02,,,,,,,,,,,,,,
2018-02-05,0.0,0.3257046648875772,0.3257046648875772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,,,,,,,,,,,,,,
2018-02-07,,,,,,,,,,,,,,
2018-02-08,,,,,,,,,,,,,,
2018-02-09,,,,,,,,,,,,,,
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0
2018-02-13,,,,,,,,,,,,,,
2018-02-14,,,,,,,,,,,,,,
2018-02-15,,,,,,,,,,,,,,
2018-02-16,,,,,,,,,,,,,,
2018-02-20,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,,,,,,,,,,,,,,
2018-02-22,,,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,,,
2018-02-26,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,,
2018-03-02,,,,,,,,,,,,,,
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-06,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,,,
2018-03-09,,,,,,,,,,,,,,
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-13,,,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,,,
2018-03-15,,,,,,,,,,,,,,
2018-03-16,,,,,,,,,,,,,,
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-20,,,,,,,,,,,,,,
2018-03-21,,,,,,,,,,,,,,
2018-03-22,,,,,,,,,,,,,,
2018-03-23,,,,,,,,,,,,,,
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-03-27,,,,,,,,,,,,,,
2018-03-28,,,,,,,,,,,,,,
2018-03-29,,,,,,,,,,,,,,
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03,,,,,,,,,,,,,,
2018-04-04,,,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,,,
2018-04-06,,,,,,,,,,,,,,
2018-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-04-10,,,,,,,,,,,,,,
2018-04-11,,,,,,,,,,,,,,
2018-04-12,,,,,,,,,,,,,,
2018-04-13,,,,,,,,,,,,,,
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17,,,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,,,
2018-04-19,,,,,,,,,,,,,,
2018-04-20,,,,,,,,,,,,,,
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24,,,,,,,,,,,,,,
2018-04-25,,,,,,,,,,,,,,
2018-04-26,,,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,,,
2018-04-30,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,,,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,,,
2018-05-03,,,,,,,,,,,,,,
2018-05-04,,,,,,,,,,,,,,
2018-05-07,0.0,0.0,0.0,0.0,-0.4710740406932676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4710740406932676,0.0
2018-05-08,,,,,,,,,,,,,,
2018-05-09,,,,,,,,,,,,,,
2018-05-10,,,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,,,
2018-05-14,0.0,0.2968108973566179,0.0,0.0,0.0,-0.437471101511156,-0.5,0.0,0.41960080581614584,0.0,0.0,0.0,0.0,0.0
2018-05-15,,,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,,,
2018-05-17,,,,,,,,,,,,,,
2018-05-18,,,,,,,,,,,,,,
2018-05-21,0.0,0.4580340842949685,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22,,,,,,,,,,,,,,
2018-05-23,,,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,,,
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-05-30,,,,,,,,,,,,,,
2018-05-31,,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,,
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-06-05,,,,,,,,,,,,,,
2018-06-06,,,,,,,,,,,,,,
2018-06-07,,,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,,,
2018-06-11,0.3333900529645451,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-06-12,,,,,,,,,,,,,,
2018-06-13,,,,,,,,,,,,,,
2018-06-14,,,,,,,,,,,,,,
2018-06-15,,,,,,,,,,,,,,
2018-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,,,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,,,
2018-06-21,,,,,,,,,,,,,,
2018-06-22,,,,,,,,,,,,,,
2018-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
2018-06-26,,,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,,,
2018-07-02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-07-03,,,,,,,,,,,,,,
2018-07-05,,,,,,,,,,,,,,
2018-07-06,,,,,,,,,,,,,,
2018-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2018-07-10,,,,,,,,,,,,,,
2018-07-11,,,,,,,,,,,,,,
2018-07-12,,,,,,,,,,,,,,
2018-07-13,,,,,,,,,,,,,,
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2018-07-17,,,,,,,,,,,,,,
2018-07-18,,,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,,,
2018-07-20,,,,,,,,,,,,,,
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,,,,,,,,,,,,,,
2018-07-25,,,,,,,,,,,,,,
2018-07-26,,,,,,,,,,,,,,
2018-07-27,,,,,,,,,,,,,,
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0
2018-07-31,,,,,,,,,,,,,,
2018-08-01,,,,,,,,,,,,,,
2018-08-02,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0
2018-08-07,,,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,
2018-08-10,,,,,,,,,,,,,,
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2018-08-14,,,,,,,,,,,,,,
2018-08-15,,,,,,,,,,,,,,
2018-08-16,,,,,,,,,,,,,,
2018-08-17,,,,,,,,,,,,,,
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2018-08-21,,,,,,,,,,,,,,
2018-08-22,,,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,,,
2018-08-24,,,,,,,,,,,,,,
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2018-08-28,,,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,,,
2018-08-30,,,,,,,,,,,,,,
2018-08-31,,,,,,,,,,,,,,
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2018-09-05,,,,,,,,,,,,,,
2018-09-06,,,,,,,,,,,,,,
2018-09-07,,,,,,,,,,,,,,
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2018-09-11,,,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.38154731623208277,0.0,0.5,0.0,0.0,0.0,0.0
2018-09-18,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,,,
2018-09-24,0.0,0.0,0.0,0.0,0.4299314804187699,0.4299314804187699,0.0,0.25262345586749635,0.0,0.4299314804187699,0.0,0.0,0.0,0.0
2018-09-25,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,
2018-10-01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,,,
2018-10-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,,,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,,,
2018-10-11,,,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,,,
2018-10-15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,,,
2018-10-22,0.0,0.434391547973379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2018-10-23,,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,,,
2018-10-29,0.38619106249189894,0.28743472522787317,0.0,0.0,0.0,0.38619106249189894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,,
2018-11-01,,,,,,,,,,,,,,
2018-11-02,,,,,,,,,,,,,,
2018-11-05,0.2994827353341103,0.0,0.0,0.0,0.0,0.36289282631902936,0.0,0.43652645981008614,0.0,0.0,0.0,0.43652645981008614,0.0,0.0
2018-11-06,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,,,
2018-11-12,0.3398360545508119,0.0,0.0,0.0,0.0,0.35099736421640576,0.0,0.4144494011245191,0.0,0.0,0.0,0.4144494011245191,0.0,0.0
2018-11-13,,,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,,,
2018-11-19,0.4777797672128625,0.0,0.0,0.0,0.0,0.4777797672128625,0.0,0.0,0.0,0.0,0.0,0.4777797672128625,0.0,0.0
2018-11-20,,,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,,,
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2018-11-27,,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,,,
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2018-12-04,,,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,,,
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2018-12-11,,,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,,,
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2018-12-18,,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,,,
2018-12-20,,,,,,,,,,,,,,
2018-12-21,,,,,,,,,,,,,,
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,,,,,,,,,,,,,,
2018-12-27,,,,,,,,,,,,,,
2018-12-28,,,,,,,,,,,,,,
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,
2019-01-10,,,,,,,,,,,,,,
2019-01-11,,,,,,,,,,,,,,
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,
2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,,,
2019-02-01,,,,,,,,,,,,,,
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,
2019-02-19,0.0,0.0,0.24108248491304146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,,,,,,,,,,,,,,
2019-02-21,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,
2019-02-25,0.0,0.0,0.25347668135374474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,,
2019-03-04,0.0,0.0,0.22593391872323965,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,
2019-03-11,0.0,0.0,0.27003178873513134,0.0,0.4967407395824258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,
2019-03-18,0.0,0.0,0.19636725611134725,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,,,,,,,,,,,,,,
2019-03-20,,,,,,,,,,,,,,
2019-03-21,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,
2019-03-25,0.0,0.0,0.3212903982371399,0.0,0.46652111578574856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,
2019-04-01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,
2019-04-08,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2019-04-09,,,,,,,,,,,,,,
2019-04-10,,,,,,,,,,,,,,
2019-04-11,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,
2019-04-15,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,
2019-04-22,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0
2019-04-23,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0
2019-04-30,,,,,,,,,,,,,,
2019-05-01,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,
2019-05-10,,,,,,,,,,,,,,
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,
2019-05-20,0.0,0.0,0.3724567097920604,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,
2019-05-28,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,,,
2019-06-03,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,
2019-06-10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,
2019-06-17,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,
2019-06-20,,,,,,,,,,,,,,
2019-06-21,,,,,,,,,,,,,,
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
